"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","year_min","year_max","nb_gwlevel_obs","info_up_date"
"00753X0014/F","BSS000FGVK","LES  DEUX-PORTES","76751",0.53750270234927,49.6402122533709,137.40,2016,2024,3011,"2024-12-04"
"02218X0033/P6","BSS000RSVY","PIEZOMETRE DU CIMETIERE (BANNOST-VILLEGAGNON - 77)","77020",3.17736850586017,48.6681286129119,143.00,2002,2024,7870,"2024-12-04"
"02206X0085/F","BSS000RRBL","Forage du Lycée agricole Bougainville (Brie-Comte-Robert - 77)","77053",2.65313376245014,48.6708193374378,57.00,1976,2024,14423,"2024-12-04"
"02222X0034/P16","BSS000RTBM","PIEZOMETRE DU CHÂTEAU D'EAU (CERNEUX - 77)","77066",3.34883945398369,48.6995320689404,161.00,2003,2024,7580,"2024-12-04"
"02207X0069/P8","BSS000RRJU","PIEZOMETRE DE L'ECOLE COMMUNALE (CHAMPDEUIL - 77)","77081",2.73173350883025,48.6209339467362,93.00,2002,2024,7966,"2024-12-04"
"02945X0087/P2","BSS000WDXM","Piézomètre de la Chapelle-la-Reine (Chapelle-la-Reine - 77)","77088",2.56379492555655,48.3092775027194,-999.00,2014,2024,3644,"2024-12-04"
"02584X0024/FCH7","BSS000UASG","Piézomètre de Chaunoy 7 (Chatilon-la-Borde - 77)","77103",2.80369051236901,48.5381080117896,92.50,1989,2024,11884,"2024-12-04"
"02215X0049/P5","BSS000RSKG","PIEZOMETRE DU TERRAIN DE FOOTBALL (COURPALAY - 77)","77135",2.95449723385583,48.6483689481583,110.00,2002,2024,7963,"2024-12-04"
"02582X0269/P17","BSS000UAGG","PIEZOMETRE DU COLLEGE ROBERT DOISNEAU (DAMMARIE-LES-LYS - 77)","77152",2.64702003517794,48.5170976928084,57.50,2002,2018,4859,"2024-12-04"
"01551X1002/S1","BSS000LNWP","Puits communal du bourg de Douy-la-Ramée (Douy-la-Ramée - 77)","77163",2.88079970656055,49.0669077291194,122.00,1969,2024,3364,"2024-12-04"
"01551X1013/S1","BSS000LNXA","Piézomètre de la Ferme de Thirion (Douy-la-Ramée - 77)","77163",2.88395534957633,49.0676121620759,116.00,1973,2024,12627,"2024-12-04"
"02206X0118/P19","BSS000RRCV","PIEZOMETRE DU TERRAIN DE SPORT (EVRY-GREGY-SUR-YERRE - 77)","77175",2.63904186477158,48.6531149815686,92.00,2003,2024,7651,"2024-12-04"
"02202X0150/FR","BSS000RPUR","Piézomètre de Forcilles (Ferolles-Attilly - 77)","77180",2.61138621899752,48.7208371950507,92.50,1973,2024,15570,"2024-12-04"
"02943X0013/S1","BSS000WDEW","Piézomètre du carrefour de Marlotte (Fontainebleau - 77)","77186",2.72040463295285,48.3699752281041,89.50,1972,2024,11448,"2024-12-04"
"02951X0049/S1","BSS000WFEM","Piézomètre du lieu-dit des Grands Larris (La Grande-Paroisse - 77)","77210",2.92155494847697,48.3855676527348,55.62,1969,2024,6675,"2024-12-04"
"02203X0106/P3","BSS000RQGL","PIEZOMETRE DE LA DDE (GRETZ-ARMAINVILLIERS - 77)","77215",2.7468984271801,48.7384069414894,106.00,2002,2024,7966,"2024-12-04"
"02211X0020/F1","BSS000RRSX","PIÉZOMÈTRE DE LA HOUSSAYE-EN-BRIE -77 (CHAMPIGNY)","77229",2.88824752379358,48.7646188337845,119.00,1981,2024,12993,"2024-12-04"
"02211X0023/CHE101","BSS000RRTA","LA HOUSSAYE EN BRIE 101","77229",2.88759559311501,48.7647119130862,119.00,1981,2024,15161,"2024-12-04"
"01865X0018/P","BSS000PRAA","Puits de Jouy-sur-Morin (Jouy-sur-Morin - 77)","77240",3.27326927168192,48.7956523493187,118.00,1967,2024,5085,"2024-12-04"
"02583X0065/P12","BSS000UAPV","PIEZOMETRE DU CHÂTEAU D'EAU (MAINCY - 77)","77269",2.70667959712027,48.5437440526136,90.00,2002,2024,7733,"2024-12-04"
"02594X0094/P13","BSS000UCXP","PIEZOMETRE DE LA SALLE DES FETES (MAISON-ROUGE-EN-BRIE - 77)","77272",3.14900502082964,48.5554349372202,151.00,2002,2024,7938,"2024-12-04"
"02582X0268/P11","BSS000UAGF","PIEZOMETRE DE LA DDSV (LE-MEE-SUR-SEINE - 77)","77285",2.64709847367765,48.5428882475442,72.00,2003,2024,7870,"2024-12-04"
"02205X0121/P7","BSS000RQVQ","PIEZOMETRE DU COLLEGE LES MAILLETTES (MOISSY-CRAMAYEL - 77)","77296",2.58759369078312,48.6217925248549,90.00,2003,2024,7495,"2024-12-04"
"02206X0022/S1","BSS000RQYV","Piézomètre de l'aérodrome Melun-Villaroche (Montereau-sur-le-Jard -77)","77306",2.67987086692724,48.6099512023245,91.00,1973,2024,18105,"2024-12-04"
"02605X0062/M4","BSS000UFES","Piézomètre des Aulins (Mouy-sur-Seine - 77)","77325",3.24266741586292,48.4378786018326,57.25,1971,2017,10256,"2024-12-04"
"02592X0036/F1","BSS000UCLR","Forage de la sucrerie Lasaffre (Nangis - 77)","77327",3.00851812361936,48.5639697867519,126.00,1989,2024,11583,"2024-12-04"
"02606X0112/G5","BSS000UFTP","PIÉZOMÈTRE DE NOYEN-SUR-SEINE (NOYEN-SUR-SEINE - 77)","77341",3.34035762456233,48.4568403762621,57.50,1971,2024,12147,"2024-12-04"
"BSS003WNYS/X","BSS003WNYS","PIÉZOMÈTRE DE MOUY V24 (MOUY-SUR-SEINE - 77)","77347",3.234145,48.43803,54.58,2017,2024,2594,"2024-12-04"
"BSS003WNZI/X","BSS003WNZI","PIÉZOMÈTRE DE MOUY-SUR-SEINE-V23 (LES ORMES-SUR-VOULZIE - 77)","77347",3.233469,48.438377,55.09,2017,2024,2523,"2024-12-04"
"01548X0010/S1","BSS000LNRG","PIÉZOMÈTRE DE PENCHARD (PENCHARD - 77)","77358",2.86039866099138,48.9884044125862,113.25,1969,2024,11921,"2024-12-04"
"02212X0032/F","BSS000RRWZ","LA MARE QUINCY","77360",2.98570474278048,48.7480984139845,112.00,2017,2024,2665,"2024-12-04"
"02203X0002/S1","BSS000RQCC","PRESLES EN BRIE 1","77377",2.75556583547636,48.7100570696553,104.55,1969,2024,12810,"2024-12-04"
"01846X0361/P1","BSS000PNJV","PIEZOMETRE DU COLLEGE DELACROIX (ROISSY - 77)","77390",2.66530554336762,48.7936350250679,110.00,2003,2024,6895,"2024-12-04"
"02581X0104/P18","BSS000TZVY","PIEZOMETRE DU COLLEGE FRANCOIS VILLON (SAINT-FARGEAU-PONTHIERRY - 77)","77407",2.5439033041361,48.5233574889336,60.00,2002,2024,7330,"2024-12-04"
"02225X0016/S1","BSS000RTKT","PIÉZOMÈTRE DE LA FERME DE LA PETITE COUR (SAINT-HILLIERS - 77)","77414",3.28219165369838,48.6202979697547,157.50,1971,2024,11967,"2024-12-04"
"02217X0045/B","BSS000RSRY","PIÉZOMÈTRE DU HAMEAU DES BRUYÈRES (SAINT-JUST-EN-BRIE - 77)","77416",3.11672051238264,48.6126502499252,146.00,2013,2024,4295,"2024-12-04"
"02603X0009/S1","BSS000UESL","Piézomètre de Saint-Martin-Chennetron (Beauchery-Saint-Martin - 77)","77422",3.43772162732678,48.5847966795416,143.30,1969,2024,17011,"2024-12-04"
"02581X0103/P9","BSS000TZVX","PIEZOMETRE DU COLLEGE HENRY WALLON (SAVIGNY-LE-TEMPLE - 77)","77445",2.55589040661805,48.5992054963336,88.00,2003,2024,7417,"2024-12-04"
"01853X0002/S1","BSS000PPPB","Piézomètre de Signy-Signets (Signy-Signets -77)","77451",3.07260965546704,48.9236563897414,100.00,1969,2024,11759,"2024-12-04"
"02208X0036/FCH9","BSS000RRNU","Piézomètre de Chaunoy 9 (Verneuil-l'Etang - 77)","77493",2.84562255995357,48.6334311906518,98.00,1989,2024,11269,"2024-12-04"
"02582X0208/F1","BSS000UAER","FORAGE DES HAUTES ORMES (VERT-SAINT-DENIS - 77)","77495",2.64354297458458,48.5903610140025,88.08,2003,2024,7864,"2024-12-04"
"02596X0045/P14","BSS000UDHD","PIEZOMETRE DE L'ECOLE COMMUNALE (VILLENEUVE-LES-BORDES - 77)","77509",3.04458109887602,48.4870322630166,145.00,2002,2024,7570,"2024-12-04"
"02216X0029/F","BSS000RSNA",,"77527",2.99254375399414,48.6890651221771,107.00,2016,2024,2957,"2024-12-04"
"02566X0019/S1","BSS000TWYJ","Piézomètre du bourg d'Allainville (Allainville - 78)","78009",1.89741242142429,48.4552124707171,153.00,1974,2024,12973,"2024-12-04"
"01825X0002/P1","BSS000MVSL","PIÉZOMÈTRE D'AUTOUILLET (AUTOUILLET - 78)","78036",1.80106933083033,48.8423887391361,105.00,2021,2024,1116,"2024-12-04"
"01825X0151/B13BIS","BSS000MVYP","PIÉZOMÈTRE DE BEYNES B13B (BEYNES - 78)","78062",1.87550181121243,48.8407356267804,76.00,2022,2024,1042,"2024-12-04"
"01827X0010/F3","BSS000MWFU","PIÉZOMÈTRE DU LIEU-DIT LA CROIX-BLANCHE (BOIS D'ARCY - 78)","78073",2.01566738573939,48.7982309528115,170.00,2015,2024,3549,"2024-12-04"
"01516X0021/S1","BSS000LETT","PIÉZOMÈTRE DU LIEU-DIT DU FOSSÉ BLANC (ROLLEBOISE -78)","78089",1.58741761146413,49.024196298208,32.00,1973,2024,11934,"2024-12-04"
"01812X0002/S1","BSS000MTKF","PIÉZOMÈTRE DE LA PLACE DU MARÉCHAL LECLER (BRÉVAL - 78)","78107",1.53349257867158,48.9427117278269,125.00,1969,2024,10641,"2024-12-04"
"02182X0004/P2","BSS000RHXQ","Forage de Coignières (Coignières - 78)","78168",1.91431545469003,48.743133792091,171.00,2003,2024,5851,"2024-12-04"
"02173X0008/F","BSS000RHFX","Piézomètre de la Hauteville (La Hauteville - 78)","78302",1.62297196291544,48.701660559783,151.25,2010,2024,5285,"2024-12-04"
"01518X0139/FE2","BSS000LFPJ","Piézomètre FE2 de la raffinerie Total (Issou - 95)","78314",1.79184788588176,48.9713850556223,22.08,1982,2022,12269,"2024-12-04"
"01518X0111/GI1","BSS000LFNE","PIÉZOMÈTRE GI1 DE LA RAFFINERIE TOTAL (ISSOU - 95)","78314",1.7895488139967,48.9730018032167,30.00,1973,2022,11688,"2024-12-04"
"01517X0003/F","BSS000LEXU","PIÉZOMÈTRE DE L'USINE DUNLOPILLO (MANTES-LA-JOLIE - 78)","78361",1.70226502578105,49.0044761529226,20.00,1982,2018,9901,"2024-12-04"
"01825X0091/P1","BSS000MVWD","PIÉZOMÈTRE DU LIEU-DIT LE CHEVAL MORT (MAREIL-LE-GUYON - 78)","78366",1.84359690634441,48.7855655434322,82.00,1972,2024,12689,"2024-12-04"
"01813X0005/F","BSS000MTMD","Piézomètre de Montchauvet (Montchauvet -78)","78417",1.62597445047299,48.8912539670911,113.00,2014,2024,3893,"2024-12-04"
"02565X0019/P","BSS000TWVD","Paray-Douaville","78478",1.8767830024235,48.4639432520618,155.50,1974,2024,9189,"2024-12-04"
"01516X0004/S1","BSS000LETA","Piézomètre du hameau d'Apremont (Perdreauville - 78)","78484",1.61497845782586,48.9815660459082,55.00,1969,2024,12929,"2024-12-04"
"02185X0159/P38","BSS000RJUB","Piézomètre du lieu-dit de la Guitonnerie (Rambouillet -78)","78517",1.86788178704147,48.6617816915212,174.52,2013,2024,4253,"2024-12-04"
"06108X0011/F","BSS001PHJU","AIFFRES1","79003",-0.412317168063453,46.2871720097167,24.54,1989,2024,12514,"2024-12-04"
"06108X0010/F","BSS001PHJT","AIFFRES2","79003",-0.412291228706829,46.2871726390517,24.59,1989,2024,12371,"2024-12-04"
"05654X0017/P","BSS001MNGE","ASSAIS","79016",-0.0834928394028844,46.777400111827,133.78,1987,2024,13465,"2024-12-04"
"06352X0032/S","BSS001QHYH","BOURDET","79046",-0.623332089822925,46.2420606465088,15.22,1985,2024,13985,"2024-12-04"
"06357X0012/F","BSS001QJSX","PRISSE","79078",-0.480471416398896,46.1517169099185,41.30,1991,2024,12004,"2024-12-04"
"06367X0172/F","BSS001QPTB","OUTRES1","79083",-0.114158701102786,46.1058463108326,75.73,1990,2024,11869,"2024-12-04"
"06367X0138/S","BSS001QPRT","OUTRES2","79083",-0.114172832812594,46.1056386493311,74.62,1993,2024,11315,"2024-12-04"
"06106X0015/P","BSS001PHAZ","COULON","79100",-0.547909884997292,46.3419605551043,23.20,1993,2024,11182,"2024-12-04"
"06366X0006/P","BSS001QNUF","ENSIGNE","79111",-0.23606414557824,46.0888605270635,77.54,1992,2024,11793,"2024-12-04"
"05658X0017/P","BSS001MNQT","FERRIERE","79120",-0.0615287810228329,46.6516711879792,155.05,1993,2015,7942,"2024-12-04"
"06111X0046/C43","BSS001PHQG","BREUIL","79128",-0.33107160007455,46.3839966056015,38.76,1987,2024,13182,"2024-12-04"
"06364X0034/PIEZO","BSS001QMRU","LEZAY","79148",-0.00658733564520731,46.2583941215536,126.50,2003,2024,7360,"2024-12-04"
"06377X0059/F","BSS001QUDB","LIMALON2","79150",0.204588373360857,46.1243218971458,117.50,2006,2024,6714,"2024-12-04"
"06377X0030/P","BSS001QUBW","LIMALONG","79150",0.196678879884903,46.1312825968509,127.16,1993,2024,11492,"2024-12-04"
"06375X0024/PIEZO","BSS001QSUX","LORIGNE2","79152",0.0611362693454105,46.1033420883912,140.34,1996,2024,10273,"2024-12-04"
"06375X0003/P","BSS001QSUC","LORIGNE1","79152",0.0606453473011417,46.1027021441175,138.00,1990,2024,12463,"2024-12-04"
"06108X0022/S","BSS001PHKF","NIORT","79191",-0.410972368878354,46.3253750991527,36.28,1993,2024,11554,"2024-12-04"
"05394X0012/P","BSS001LHXK","OIRON","79196",-0.0732913061994896,46.9450276034453,75.31,1987,2024,13453,"2024-12-04"
"06603X0093/P","BSS001RPHJ","PAIZAY","79198",-0.177147488417827,46.0792958403382,88.53,1993,2024,11443,"2024-12-04"
"06114X0004/R","BSS001PJNW","PAMPROUX1","79201",-0.037305542927598,46.3945706040276,94.80,1975,2024,17627,"2024-12-04"
"06115X0025/F4","BSS001PKJB","PRAHECQ3","79216",-0.356239434302394,46.2697039406361,34.00,1993,2024,11222,"2024-12-04"
"06371X0119/S","BSS001QRHC","STCOUTAN2","79243",0.00558560172331992,46.225611889085,132.00,2009,2018,3427,"2024-12-04"
"06371X0004/PUITS","BSS001QRCH","STCOUTAN","79243",0.00571209865815339,46.2256865017481,132.56,1992,2024,11650,"2024-12-04"
"06104X0014/C32","BSS001PGUQ","STGELAIS","79249",-0.372178887853295,46.373570622709,34.61,1989,2024,12746,"2024-12-04"
"06351X0002/F","BSS001QHPU","HILAIRE","79257",-0.692399937910805,46.2450055391932,7.89,1993,2024,11454,"2024-12-04"
"06371X0047/F","BSS001QREC","LE BOIS DE L'HÂLE","79297",0.04044621241402,46.2385205877282,124.50,2007,2024,6383,"2024-12-04"
"06114X0037/S","BSS001PJQF","FONTGRIV","79303",-0.0884047571180229,46.3852095164949,77.90,1996,2024,9860,"2024-12-04"
"06376X0020/P","BSS001QTKG","SAUZE","79307",0.138790956391394,46.1350316726887,129.34,1990,2024,12210,"2024-12-04"
"05654X0018/P","BSS001MNGF","LAMOINIE","79326",-0.0266207167053721,46.7292660536367,133.31,1993,2024,11454,"2024-12-04"
"06356X0007/P","BSS001QJMK","USSEAU","79334",-0.573734886602999,46.1686204391577,26.34,1992,2024,11503,"2024-12-04"
"00238X0037/F","BSS000CJNS","ARRY-0028X0037","80030",1.70852940032678,50.2779801607364,23.49,1998,2024,7504,"2024-12-04"
"00341X0050/PZ1","BSS000DFPV","AUTHEUX-00341X0050","80042",2.23187133473087,50.1449175818513,126.00,1966,2024,8824,"2024-12-04"
"00442X0050/P4","BSS000DVAF","PIEZOMETRE DE BEAUCHAMPS - 80","80063",1.53211527655641,50.00384110694,30.00,1984,2024,6840,"2024-12-04"
"00346X0011/S1","BSS000DGGH","BEAUVAL-00346X0011","80071",2.32982924600221,50.1077488129707,109.00,1970,2024,4153,"2024-12-04"
"00463X0036/H1","BSS000DXBD","CARDONNETTE-00463X0036","80173",2.3597603712661,49.9506859240222,87.00,1970,2024,7258,"2024-12-04"
"00803X0006/P","BSS000FPQM","COULLEMELLE-00803X0006","80214",2.4227376924332,49.6682366492285,125.00,1966,2024,4214,"2024-12-04"
"00637X0093/F","BSS000ETMQ","DAMERY-00637X0093","80232",2.73869893590498,49.7205292218648,97.00,1995,2024,6596,"2024-12-04"
"00338X0014/P","BSS000DFKF","EPECAMPS-00338X0014","80270",2.15473121169999,50.1121152911872,132.00,1998,2024,7669,"2024-12-04"
"00616X0023/S1","BSS000EQKK","PUITS DE EQUENNES-ERAMECOURT - 80","80276",1.95895463948039,49.7230348519552,123.00,1970,2017,4106,"2024-12-04"
"00616X0040/PZ","BSS000EQLC","EQUENNES-ERAMECOURT-00616X0040","80276",1.95888250625048,49.7230848451741,125.11,1970,2024,6799,"2024-12-04"
"00625X0002/S1","BSS000ERNF","PIEZOMETRE DE ESSERTAUX - 80","80285",2.24131462855545,49.738897009071,145.00,1970,2024,6753,"2024-12-04"
"00465X0007/F","BSS000DXKH","PIEZOMETRE DE FERRIERES - 80","80305",2.17781455113815,49.8952822133023,107.00,1997,2024,6755,"2024-12-04"
"00478X0155/PZ","BSS000ECSU","PIEZOMETRE DE FLAUCOURT - 80","80313",2.86487793127002,49.9142417422597,78.00,2014,2024,3629,"2024-12-04"
"00478X0002/P","BSS000ECLK","PUITS DE FLAUCOURT - 80","80313",2.8641566565978,49.917012659295,79.00,1979,2022,5810,"2024-12-04"
"00358X0216/PIEZO","BSS000DHXN","PIEZOMETRE DE FLERS - 80","80314",2.806250124887,50.0512226594076,124.00,1996,2024,6813,"2024-12-04"
"00634X0147/PZ1","BSS000ESXY","PIEZOMETRE DE FRESNES-MAZANCOURT (RUE DU CHATEAU) - 80","80353",2.87605735649326,49.8509412897666,80.00,2002,2024,7353,"2024-12-04"
"00613X0002/F","BSS000EQCS","Forage de Fricamps","80365",1.99643820924227,49.817475279365,160.00,2011,2024,4481,"2024-12-04"
"00332X0007/S1","BSS000DELW","PIEZOMETRE DE GAPENNES - 80","80374",1.94693868258507,50.185332020375,71.00,1970,2024,10307,"2024-12-04"
"00622X0014/P","BSS000ERAQ","PIEZOMETRE DE GRATTEPANCHE - 80","80387",2.29477282222971,49.7880255344402,121.00,2001,2024,5579,"2024-12-04"
"00632X0023/P","BSS000ESCD","PIEZOMETRE DE GUILLAUCOURT - 80","80400",2.63361542232952,49.8423239109166,89.00,1979,2024,7822,"2024-12-04"
"00487X0015/S1","BSS000EECH","PUITS DE HANCOURT - 80","80413",3.07279822338651,49.9035922409316,102.00,1961,2024,7295,"2024-12-04"
"00636X0020/P","BSS000ETER","PUITS HANGEST-EN-SANTERRE - 80","80415",2.61266571574389,49.7519182857863,106.00,1979,2024,7729,"2024-12-04"
"00461X0040/FE2","BSS000DWWV","Forage d'Havernas","80423",2.23075728680836,50.0307291649388,82.00,2005,2024,6022,"2024-12-04"
"00444X0008/S1","BSS000DVEZ","PUITS DE HUPPY - 80","80446",1.75792650766221,50.0196543095911,107.00,1974,2024,7898,"2024-12-04"
"00611X0017/P","BSS000EPZG","PIEZOMETRE DE LAFRESGUIMONT-SAINT-MARTIN - 80","80456",1.8410234110388,49.8221320117344,182.00,1967,2023,6505,"2024-12-04"
"00331X0051/F.SEP","BSS000DEJS","PUITS DE LAMOTTE-BULEUX - 80","80462",1.8238118409708,50.1891133645515,55.50,1998,2024,6551,"2024-12-04"
"00638X0116/S1","BSS000ETVA","PIEZOMETRE DE LIANCOURT-FOSSE - 80","80473",2.81437233411574,49.7576948839146,79.00,1973,2024,6926,"2024-12-04"
"00482X0025/P","BSS000ECXQ","Puits de Liéramont","80475",3.05091511856185,49.9941971177152,136.00,2012,2024,4536,"2024-12-04"
"00245X0003/P","BSS000CKEQ","PIEZOMETRE DE LIGESCOURT - 80","80477",1.86671643438289,50.2920253516273,61.00,2008,2024,5578,"2024-12-04"
"00611X0035/S1","BSS000EQAA","PUITS DE LIGNIERES-CHATELAIN - 80","80479",1.86798787977723,49.778633259343,196.00,1967,2024,7554,"2024-12-04"
"00335X0005/S1","BSS000DETU","PIEZOMETRE DE MAREUIL-CAUBERT - 80","80512",1.80711065985806,50.0650236907215,70.50,1970,2024,6843,"2024-12-04"
"00474X0011/F","BSS000EBUQ","SORTIE NORD DU VILLAGE, ROUTE DE PERONNE","80513",2.79217993468361,49.9768984531402,125.00,1998,2024,6672,"2024-12-04"
"00332X0036/P","BSS000DENB","PIEZOMETRE DE MILLENCOURT-EN-PONTHIEU (RUE D'EN BAS) - 80","80548",1.89987784403311,50.1517654301274,72.00,1998,2024,6400,"2024-12-04"
"00608X0028/S1","BSS000EPVG","PIEZOMETRE DE MORVILLERS-SAINT-SATURNIN - 80","80573",1.79524203596683,49.7646493305876,210.00,1970,2024,7068,"2024-12-04"
"00342X0025/S1","BSS000DFRP","PIEZOMETRE DE NEUVILLETTE - 80","80596",2.32373766036964,50.2064786858115,129.00,1970,2024,7487,"2024-12-04"
"00444X0048/F","BSS000DVGR","PIEZOMETRE DE OISEMONT - 80","80606",1.76087539869119,49.9593362632256,122.00,1998,2024,6420,"2024-12-04"
"00634X0039/S1","BSS000ESTL","PUITS DE OMIECOURT - 80","80608",2.84336639686772,49.8097704673424,84.00,1970,2024,7171,"2024-12-04"
"00453X0026/P","BSS000DWEC","PIEZOMETRE DE QUESNOY-SUR-AIRAINES - 80","80655",1.99421770506152,49.9553093957476,81.00,1998,2024,6272,"2024-12-04"
"00326X0018/P","BSS000DDTH","PIEZOMETRE DE SAINT-BLIMONT - 80","80700",1.5785398368939,50.1219392063541,54.00,1997,2024,6616,"2024-12-04"
"00471X0095/PZ2013","BSS000EBLL","PIEZOMETRE DE SENLIS-LE-SEC - 80","80733",2.578405,50.023705,76.00,1970,2024,8530,"2024-12-04"
"00471X0010/H1","BSS000EBGX","PUITS DE SENLIS-LE-SEC - 80","80733",2.579442,50.024385,77.00,1970,2020,6918,"2024-12-04"
"00347X0002/P","BSS000DGHQ","PIEZOMETRE DE TALMAS - 80","80746",2.36217679205172,50.0432944199325,143.00,1970,2024,7075,"2024-12-04"
"00813X0043/S1","BSS000FQRR","PIEZOMETRE DE TILLOLOY - 80","80759",2.74579472267094,49.6402951062218,100.00,1964,2024,7176,"2024-12-04"
"00443X0042/S1","BSS000DVDE","PIEZOMETRE DE TRANSLAY(LE) - 80","80767",1.67682370706915,49.9701307415368,127.00,1970,2024,6897,"2024-12-04"
"00327X0059/P11","BSS000DEBR","LA MAHONNIERE","80775",1.6284692797128,50.0846973567814,83.84,1990,2024,5755,"2024-12-04"
"00633X0132/FR.PAC","BSS000ESPA","FORAGE DE VAUVILLERS - 80","80781",2.71003642570103,49.8357203400333,90.00,1990,2024,6719,"2024-12-04"
"09875X0055/F","BSS002GJHC","ANGLES","81014",2.56109,43.56391,759.65,2014,2024,2743,"2024-12-04"
"09587X0029/F","BSS002ENGD","GRAULHET","81105",1.99771458631605,43.7733583301815,162.00,2017,2024,2568,"2024-12-04"
"10122X0055/F","BSS002HYJT","LABRUGUIÈRE","81120",2.28490479096786,43.5491124147734,217.00,1990,2024,6672,"2024-12-04"
"09857X0102/F","BSS002GFZU","LALBAREDE","81132",2.04626463482235,43.6468646925176,150.30,1995,2024,9849,"2024-12-04"
"10127X0009/F","BSS002HYWL","CAHUZAC","81163",2.34055784810351,43.4587955419074,705.89,2013,2024,2813,"2024-12-04"
"09574X0030/F","BSS002ELEN","VERDIER","81220",1.76565665328376,43.8573299385147,132.50,1995,2024,10624,"2024-12-04"
"09328X0126/F","BSS002DGHK","RIEUCOURT","81297",2.08034317855925,43.9231755104048,155.65,2003,2024,7437,"2024-12-04"
"09866X0074/F","BSS002GHJG","VALDURENQUE","81307",2.30896854084433,43.5623438131258,233.19,1990,2024,7095,"2024-12-04"
"09301X0028/F","BSS002CZWH","LES BARTHES","82012",1.16569701086732,44.0930840089174,72.65,1996,2024,10017,"2024-12-04"
"09312X0063/F","BSS002DEZW","BIOULE","82018",1.53960412055057,44.0957665965451,93.75,1996,2024,10203,"2024-12-04"
"09307X0136/F","BSS002DDZK","BRESSOLS","82025",1.31738478879393,43.9370109357799,99.05,2003,2024,7542,"2024-12-04"
"09307X0146/F","BSS002DDZV","ST PIERRE","82085",1.28445674795173,43.9639866680726,104.57,1998,2024,9265,"2024-12-04"
"09042X0001/F","BSS002CDFH","LAUZERTE","82094",1.17506533405839,44.2715902992512,124.31,1990,2024,6856,"2024-12-04"
"09302X0139/F","BSS002DAWQ","PÉDELOUP","82096",1.20639169935024,44.0385838041641,92.59,1999,2024,8590,"2024-12-04"
"09303X0185/F","BSS002DBMT","CASTEL","82121",1.3054125556824,44.0167929618931,82.71,1998,2018,6766,"2024-12-04"
"09306X0286/F","BSS002DDJL","BOUTOLI","82125",1.2068193454099,43.9341671679406,87.26,1999,2024,9164,"2024-12-04"
"09311X0093/F","BSS002DETB","PRADAS","82161",1.44686096016522,44.0627665618507,101.13,1999,2024,8803,"2024-12-04"
"09293X0123/F","BSS002CYQE","AUVILLAR","82166",0.926481582426375,44.0573421584397,94.05,1990,2024,6337,"2024-12-04"
"09294X0256/F","BSS002CZMA","POMIÈS","82169",1.02384901695928,44.0420221325072,83.70,2005,2024,7001,"2024-12-04"
"09306X0091/F","BSS002DDAH","ST PORQUIER","82171",1.17790286863053,43.9925687816019,80.78,1982,2024,15301,"2024-12-04"
"09065X0019/L","BSS002CFHE","LA SEYE","82187",1.859969,44.147443,133.00,2019,2024,1665,"2024-12-04"
"09562X0170/F","BSS002EGXK","LILOU","82190",1.25324603971521,43.8336176547571,98.59,1998,2024,9088,"2024-12-04"
"10475X0046/F","BSS002LEFX","Cogolin - les Faïsses","83042",6.52955694410421,43.2331948526968,9.50,1988,2024,8719,"2024-12-04"
"10241X0154/F","BSS002JVKY","DRAGUIGNAN - FORAGE DE STE BARBE","83050",6.48638990861298,43.5328438231965,210.00,1989,2024,8236,"2024-12-04"
"09975X0009/FR","BSS002HCQD","Fox-Amphoux - le Plan","83060",6.12428803754336,43.6012181487927,420.00,2000,2024,7056,"2024-12-04"
"10247X0096/P","BSS002JWGC","Fréjus - l'Argens (AB2)","83061",6.68906737001085,43.4284152145708,4.65,1998,2013,3738,"2024-12-04"
"10462X0117/F1","BSS002LDFT","Gonfaron - les Moutauds","83067",6.26410352751009,43.3311743299434,292.00,2000,2024,7146,"2024-12-04"
"10475X0098/PIEZ","BSS002LEHU","Grimaud - le Gramenier (Fangaroute)","83068",6.56550810609734,43.2746161332537,2.00,2009,2024,4834,"2024-12-04"
"10475X0083/MGR15","BSS002LEHE","Grimaud - le Grand Pont","83068",6.56182582083456,43.2619470103056,3.70,1990,2024,7561,"2024-12-04"
"10648X0106/P","BSS002LVTN","Hyères - Costebelle","83069",6.11564864164021,43.100351141551,79.00,1944,2010,1651,"2024-12-04"
"BSS003GYEC/X","BSS003GYEC","HYÈRES (PZ11)","83069",6.17126263819418,43.1163192193166,2.34,2019,2024,2111,"2024-12-04"
"10651X0293/P134B","BSS002LWHM","Hyères - le Moulin Premier","83069",6.15971128458525,43.1287392395373,6.27,1991,2024,8802,"2024-12-04"
"09988X0069/F1","BSS002HDRP","Montauroux - le Vallon des Routes","83081",6.77057367055877,43.595098950661,161.00,2005,2024,6174,"2024-12-04"
"10241X0173/F","BSS002JVLT","La Motte - Combarons","83085",6.53622357960836,43.5045510010081,180.00,1996,2024,8613,"2024-12-04"
"10225X0089/F","BSS002JRSK","Pourcieux - Les Cabanes","83096",5.80772081155844,43.4633865655032,383.00,2005,2016,3356,"2024-12-04"
"BSS003YHFM/X","BSS003YHFM","PUGET LE VERTEIL (F25B)","83099",6.68577608778292,43.4357106030198,5.42,2018,2024,2181,"2024-12-04"
