"code_station","x_l93","y_l93","x_longitude","y_latitude","nb_reseaux_distincts","nb_resultats_fw_params","date_min_fw_params","date_max_fw_params","info_up_date"
"01000274",699757.79,7020087.96,2.9966062607631883,50.27868977858742,3,899,1995-10-19,2023-12-01,"2024-12-06"
"01001000",751470.47,7004903.06,3.719223538726493,50.14023027242069,3,1465,1990-01-02,2023-12-06,"2024-12-06"
"01001122",784224.69,7002720.08,4.176406221035424,50.11709642590251,5,1615,1990-11-30,2023-12-05,"2024-12-06"
"01001133",769919.37,6995443.51,3.9753640973076982,50.05350139097051,2,981,1995-10-04,2023-12-06,"2024-12-06"
"01001185",641541.89,7023281.98,2.180475787347372,50.304643973916534,1,270,1995-11-29,2023-12-20,"2024-12-06"
"01001322",603413.56,7009084.83,1.6494424614414407,50.172470846248856,3,1168,1998-10-08,2023-12-20,"2024-12-06"
"01001336",752609.33,7026734.16,3.73798750540711,50.33615497139427,3,1757,2007-01-19,2023-12-04,"2024-12-06"
"01001452",763864.73,7016039.25,3.8941636692955313,50.23908950807807,3,2048,1995-10-05,2023-12-05,"2024-12-06"
"01001503",784516.03,7019613.73,4.184012790393774,50.26874229563132,2,1656,1995-10-05,2023-12-05,"2024-12-06"
"01001785",681840.58,7032836.09,2.7449822587508064,50.39288031444794,4,1984,1995-10-19,2023-12-01,"2024-12-06"
"01001949",649755.77,7076275.9,2.2889295384789237,50.780979568682746,2,1134,2007-03-27,2023-10-26,"2024-12-06"
"01002000",760804.93,7014666.98,3.851120034183546,50.22707181180098,3,1126,1990-01-02,2023-12-05,"2024-12-06"
"01002021",781175.39,7002440.42,4.133765082673427,50.114985723616236,2,1163,2007-03-26,2023-10-26,"2024-12-06"
"01002022",730889.52,7033147.46,3.4338112117960136,50.39517709867871,1,1142,2007-03-28,2023-10-26,"2024-12-06"
"01002023",735601.79,7027522.12,3.499488764833347,50.34442556734655,2,1160,2007-03-30,2023-10-26,"2024-12-06"
"01002024",627865.91,7085897.12,1.9774041624100536,50.865137411264406,2,1170,2007-03-29,2023-10-26,"2024-12-06"
"01002033",644150.21,6994786.95,2.220980322516491,50.04900863169425,2,577,2008-03-07,2023-12-21,"2024-12-06"
"01002100",766728.45,7019141.99,3.9347689003846327,50.26664966884555,3,2361,1991-11-13,2023-12-05,"2024-12-06"
"01003000",772438.29,7021127.13,4.01510450253577,50.28383956481511,2,1116,1990-01-02,2023-12-05,"2024-12-06"
"01004000",778632.96,7022775.67,4.102224322264798,50.29789419730909,6,3292,1990-01-02,2023-12-05,"2024-12-06"
"01005000",770594.64,6992133.59,3.9842075549598444,50.02369994372451,4,1160,1990-01-02,2023-12-06,"2024-12-06"
"01006000",752810.56,7005197.43,3.7379866766709577,50.14276268541734,6,1953,1990-01-02,2023-12-06,"2024-12-06"
"01007000",764482.52,7003731.04,3.900846633404087,50.1285067403769,2,1134,1990-01-02,2023-12-05,"2024-12-06"
"01008000",758423.86,7005913.76,3.8165263827315505,50.14869909985381,4,2761,1990-01-02,2023-12-05,"2024-12-06"
"01009000",772711.61,7016217.25,4.018047186190466,50.239725854467565,5,2163,1990-01-02,2023-12-05,"2024-12-06"
"01009300",750400.39,6993196.94,3.702815668346537,50.03518768433763,4,2394,1990-01-02,2023-12-06,"2024-12-06"
"01010000",717731.08,7000717.64,3.247588219541257,50.104497950813936,4,1528,1990-01-03,2023-12-08,"2024-12-06"
"01011000",713426.49,7006219.71,3.1876638617763087,50.154016069653764,2,1091,1990-01-03,2023-12-08,"2024-12-06"
"01012000",719635.61,7013172.19,3.274787147879432,50.216285209340306,6,4540,1990-01-03,2023-12-08,"2024-12-06"
"01014000",734319,7024596.12,3.481241644714548,50.31822756056269,3,1491,1990-01-04,2023-12-08,"2024-12-06"
"01015000",736326.64,7028349.74,3.5097329971746647,50.35181414407561,3,1129,1990-01-04,2023-12-08,"2024-12-06"
"01016000",741352.88,7036644.61,3.5811150401176906,50.425967248275875,8,4603,1990-01-04,2023-12-04,"2024-12-06"
"01017000",740145.77,7039633.44,3.56445283734942,50.45287523213164,4,2204,1990-01-04,2023-12-04,"2024-12-06"
"01018000",732129,7044905.98,3.452163658999514,50.500665453658065,7,2869,1990-01-08,2023-12-04,"2024-12-06"
"01019000",730042.82,7046599.12,3.422932259242273,50.51596644659997,5,3269,1990-01-08,2023-12-04,"2024-12-06"
"01021000",713222.25,7006268.88,3.1848107907642698,50.1544619547795,2,1121,1990-01-03,2023-12-08,"2024-12-06"
"01022000",718020.02,7000561.22,3.251615850867192,50.10308496667626,2,1084,1990-01-03,2023-12-08,"2024-12-06"
"01023000",722016.19,7015277.76,3.3082164579952202,50.23511298201363,4,2415,1990-01-03,2023-12-08,"2024-12-06"
"01024000",722297.18,7020394.98,3.3124336009739395,50.28105041538005,5,2194,1990-01-03,2023-12-08,"2024-12-06"
"01026000",734496.79,7010337.99,3.482512934440468,50.19019529202723,3,1071,1990-01-03,2023-12-08,"2024-12-06"
"01028000",733378.19,7019274.85,3.4676074794128056,50.27050165379645,5,2737,1990-01-04,2023-12-08,"2024-12-06"
"01029000",740360.3,7021756.57,3.5656684605692104,50.29237375823669,5,2759,1990-01-04,2023-12-08,"2024-12-06"
"01030500",746436.71,7039369.98,3.6528695878537123,50.45007502723247,3,1497,1990-01-04,2023-12-04,"2024-12-06"
"01032000",745107.69,7038164.66,3.6340491869663194,50.43935278500589,3,2521,1990-01-04,2023-12-04,"2024-12-06"
"01033000",736368.71,7042201.28,3.5115825325600336,50.476155840188106,2,1105,1990-01-04,2023-12-04,"2024-12-06"
"01035000",683153.24,7022712.89,2.76384136592358,50.30203194068703,5,1574,1990-01-05,2023-12-01,"2024-12-06"
"01036000",690647.81,7022427.03,2.8689069652116608,50.299621830702534,5,1585,1990-01-05,2023-12-01,"2024-12-06"
"01037000",701544.79,7026434.18,3.02166931474094,50.3356670543708,5,3129,1990-01-05,2023-12-01,"2024-12-06"
"01038100",705398.47,7029964.95,3.0757737506667255,50.36734456385411,2,1137,1998-01-09,2023-12-01,"2024-12-06"
"01039000",709501.76,7034788.94,3.1334825318565174,50.410602710583646,5,1701,1990-01-08,2023-12-01,"2024-12-06"
"01041000",733138.69,7041513.97,3.4660913119228534,50.4701659106603,5,2781,1990-01-08,2023-12-04,"2024-12-06"
"01042000",707088.36,7016802.34,3.09926103727357,50.24914835321975,2,1298,1990-01-05,2023-12-01,"2024-12-06"
"01044000",707143.95,7019009.67,3.100078660709061,50.26896737769837,2,1122,1990-01-05,2023-12-01,"2024-12-06"
"01046000",705152.65,7024960.71,3.0722591081667003,50.32241873014885,3,2185,1990-01-05,2023-12-01,"2024-12-06"
"01047000",733277.72,7041620.09,3.4680555520341314,50.47111108643361,2,1124,1990-01-08,2023-12-04,"2024-12-06"
"01048800",728353.35,7037331.61,3.398490515634368,50.43285812975942,2,1129,1990-01-08,2023-12-04,"2024-12-06"
"01049000",732452.02,7041716.67,3.4564500861908978,50.47202139910202,2,1123,1990-01-08,2023-12-04,"2024-12-06"
"01050000",716720.54,7065878.49,3.236199300568725,50.68949012693697,4,2047,1990-01-09,2023-12-11,"2024-12-06"
"01051000",717877.39,7066181.17,3.2525548740571035,50.692174087303954,4,2179,1990-01-09,2023-12-11,"2024-12-06"
"01053000",644142.4,7058231.12,2.2120408504229747,50.61858600495253,6,2710,1990-01-12,2023-12-13,"2024-12-06"
"01054000",674152.09,7060234.23,2.6352345991653294,50.638527959871936,4,1746,1990-01-11,2023-12-12,"2024-12-06"
"01054100",675202.08,7060161.8,2.650056377350178,50.637920608669226,3,1468,1990-01-11,2023-12-12,"2024-12-06"
"01055000",681246.34,7060715.83,2.73532489919073,50.6431036372594,3,1461,1990-01-11,2023-12-12,"2024-12-06"
"01055500",677706.41,7058565.57,2.685486341549378,50.6236902379012,3,1510,1990-01-11,2023-12-12,"2024-12-06"
"01056000",688329.65,7064492.23,2.8351818020124018,50.67716548975228,6,3417,1990-01-11,2023-12-12,"2024-12-06"
"01057000",695531.21,7070374.2,2.936821560871523,50.73003962581343,4,1183,1990-01-11,2023-12-11,"2024-12-06"
"01059000",703042.25,7075538.65,3.0430502478219785,50.776387098600885,6,2978,1990-01-11,2023-12-11,"2024-12-06"
"01060000",654860.05,7057286.02,2.363330293508151,50.61097220190088,2,1136,1990-01-12,2023-12-13,"2024-12-06"
"01061000",658039.71,7061677.65,2.4077109854443415,50.65060490052976,2,1161,1990-01-12,2023-12-12,"2024-12-06"
"01062000",683767.02,7047154.67,2.7714536300587045,50.52146423711627,2,1157,1990-01-10,2023-12-13,"2024-12-06"
"01063900",658430.74,7060738.81,2.41332881011657,50.64220608824148,4,2529,1990-01-12,2023-12-12,"2024-12-06"
"01064000",681893.02,7046149.99,2.745115157681623,50.51239498728535,2,1120,1990-01-10,2023-12-13,"2024-12-06"
"01066000",667583.45,7058710.05,2.542664468339276,50.624542833384425,5,2367,1990-01-10,2023-12-12,"2024-12-06"
"01067000",667886.54,7058086,2.5469909033996903,50.61895811519117,2,1156,1990-01-10,2023-12-12,"2024-12-06"
"01069000",669767.89,7049100.91,2.574213123933651,50.53841221379421,5,2738,1990-01-10,2023-12-13,"2024-12-06"
"01070000",667656.21,7052797.61,2.5441724650525432,50.571484892412485,3,1145,1990-01-10,2023-12-12,"2024-12-06"
"01071000",666470,7040933.21,2.528453873295276,50.464931997135125,5,2102,1990-01-10,2023-12-13,"2024-12-06"
"01072000",675476.24,7050371.1,2.654529704998993,50.55006281021916,4,2282,1990-01-10,2023-12-13,"2024-12-06"
"01073500",677197.91,7046698.35,2.6789932121642464,50.51716325998818,2,1016,1993-03-12,2023-12-13,"2024-12-06"
"01074000",672660.87,7062539.5,2.6140318313277215,50.65915175852422,4,2183,1990-01-11,2023-12-12,"2024-12-06"
"01075000",683866.18,7063479.6,2.772186600918964,50.66797884565187,4,2396,1990-01-11,2023-12-12,"2024-12-06"
"01076000",705610.82,7033373.9,3.078802077144076,50.39794653515026,3,1545,1990-01-05,2023-12-01,"2024-12-06"
"01077000",697640.83,7040765.27,2.96682262568837,50.464318738382595,2,1146,1990-01-05,2023-12-11,"2024-12-06"
"01078000",695879.72,7041252.4,2.942050841561241,50.468682309933676,5,2825,1990-01-05,2023-12-11,"2024-12-06"
"01079000",694366.33,7049924.01,2.920643401676929,50.546506100471035,6,2257,1990-01-09,2023-12-11,"2024-12-06"
"01080000",698720.62,7056643.23,2.98195685615173,50.606835318825816,6,2138,1990-01-09,2023-12-11,"2024-12-06"
"01082000",696517.87,7069761.81,2.95077606285911,50.72455094357111,6,2499,1990-01-11,2023-12-11,"2024-12-06"
"01083000",694108.84,7038840.78,2.9171801135067725,50.447020116418805,3,1369,1990-01-05,2023-12-11,"2024-12-06"
"01085000",713234.3,7059177.82,3.1867280114084564,50.62944280944499,3,1096,1990-01-09,2023-12-11,"2024-12-06"
"01086000",710353.86,7063127.24,3.146190007963686,50.66493967089235,4,2402,1990-01-09,2023-12-11,"2024-12-06"
"01087000",704688.99,7064292.59,3.0662194560696436,50.67546563400932,5,1528,1990-01-09,2023-12-11,"2024-12-06"
"01088000",709973.81,7076421.61,3.1411595135140904,50.784236728613344,2,1060,1990-01-09,2023-12-11,"2024-12-06"
"01089000",673429.61,7091629.44,2.622923406907566,50.92018156859048,7,2758,1990-01-15,2023-12-14,"2024-12-06"
"01089100",658351.53,7087496.95,2.409386378006894,50.8822824356578,3,1165,1996-01-22,2023-12-14,"2024-12-06"
"01090000",603059.33,7079198.25,1.6274505771302687,50.80166962993856,4,2875,1990-01-17,2023-12-19,"2024-12-06"
"01091000",603143.65,7075025.4,1.6296694117830473,50.764248529249826,4,2761,1990-01-17,2023-12-19,"2024-12-06"
"01091100",612217.75,7073023.69,1.7584734149960903,50.747636869962534,2,1003,1996-01-25,2023-12-19,"2024-12-06"
"01092000",612739.18,7065604.01,1.7674847658454815,50.68114014350443,6,3200,1990-01-17,2023-12-19,"2024-12-06"
"01093100",657302.73,7019596.15,2.401808413181464,50.272821802408394,3,1006,1997-01-24,2023-12-20,"2024-12-06"
"01094000",627096.59,7034086.51,1.976023429455799,50.40012533734208,8,3109,1990-01-18,2023-12-20,"2024-12-06"
"01094800",613908.75,7045349.9,1.788391019061696,50.49954704896004,3,1901,1990-01-18,2023-12-19,"2024-12-06"
"01095000",609314.24,7044381.41,1.7239611987177657,50.49020528410083,7,2669,1990-01-18,2023-12-19,"2024-12-06"
"01096000",650514.9,7034514.62,2.3048751233523204,50.40625681719391,4,1566,1990-01-18,2023-12-20,"2024-12-06"
"01097300",626411.97,7034863.2,1.9662657742907135,50.40701719890914,2,1095,1990-01-18,2023-12-20,"2024-12-06"
"01097500",623514.78,7038404.38,1.924894921660712,50.43845624189292,5,1907,1990-01-18,2023-12-20,"2024-12-06"
"01098000",660914.74,7003305.62,2.4539893726252098,50.12677596053712,2,1106,1990-01-19,2023-12-20,"2024-12-06"
"01100000",622746,7023558,1.9169521701879322,50.30508899546027,4,2726,1990-01-19,2023-12-19,"2024-12-06"
"01100900",603439.7,7028232.81,1.6452145770922564,50.34437990168621,5,2752,1990-01-19,2023-12-19,"2024-12-06"
"01101000",645313.8,7068129.88,2.2271976387305212,50.707515810768946,5,2564,1990-01-12,2023-12-13,"2024-12-06"
"01101100",632400.82,7052895.6,2.0473301472018193,50.569542269991736,2,1001,1996-01-19,2023-12-13,"2024-12-06"
"01101300",634617.18,7066301.47,2.0763523963585566,50.69007863206173,2,1001,1996-01-19,2023-12-13,"2024-12-06"
"01102000",647054.87,7077281.24,2.250572847661439,50.78977521436873,6,3071,1990-01-02,2023-12-18,"2024-12-06"
"01103000",643675.49,7083588.61,2.2018391774851938,50.84606371260174,2,1294,1990-01-02,2023-12-18,"2024-12-06"
"01104000",639826.94,7094601.13,2.145617957967538,50.944487076365235,4,2614,1990-01-02,2023-12-18,"2024-12-06"
"01104300",637773.59,7098844.75,2.1157906687363712,50.9823461785856,5,2140,1990-01-16,2023-12-18,"2024-12-06"
"01105000",651072.6,7070369.88,2.3082968849498857,50.72809398409975,3,1650,1990-01-02,2023-12-13,"2024-12-06"
"01106000",647060.24,7089206.07,2.2490436270229397,50.89675357305389,3,1541,1990-01-15,2023-12-14,"2024-12-06"
"01107000",661289.65,7098270.59,2.449986052123212,50.97911200529737,3,1204,1990-01-15,2023-12-14,"2024-12-06"
"01108000",656644.19,7100919.99,2.3836900086106625,51.00256703332048,4,2152,1990-01-15,2023-12-14,"2024-12-06"
"01109000",650818.16,7099322.55,2.301077091267271,50.987804442138,3,1545,1990-01-15,2023-12-15,"2024-12-06"
"01109300",648424.45,7103030.17,2.2665726218219535,51.020862573342576,2,1169,1990-01-15,2023-12-15,"2024-12-06"
"01109500",643715.2,7094982.04,2.2007677359404383,50.9482688381075,2,1251,1990-01-15,2023-12-18,"2024-12-06"
"01110000",657519.89,7103268.95,2.3958822797806376,51.02369499111318,2,1135,1990-01-15,2023-12-15,"2024-12-06"
"01111000",657989.54,7104435.86,2.4024354228361577,51.034192523780405,2,1153,1990-01-15,2023-12-15,"2024-12-06"
"01111500",656774.94,7105651.59,2.385024738971482,51.04501201931328,5,2688,1990-01-15,2023-12-15,"2024-12-06"
"01111900",655300.05,7103769.13,2.364257575168105,51.02802458441377,4,2144,1990-01-15,2023-12-15,"2024-12-06"
"01112100",640728.23,7086297.82,2.1596687984297502,50.87009300954654,2,1239,1990-01-02,2023-12-18,"2024-12-06"
"01113000",634104.86,7090096.22,2.0651361186195603,50.90349775028225,2,1162,1990-01-16,2023-12-18,"2024-12-06"
"01113100",636142.09,7088308.3,2.094326940067056,50.887672934802026,2,1130,1990-01-16,2023-12-18,"2024-12-06"
"01113300",627341.91,7088961.78,1.9694096070702174,50.89256683108682,2,1128,1990-01-16,2023-12-18,"2024-12-06"
"01114000",620337.51,7092865.84,1.8692784870268584,50.92672504387157,3,1605,1990-01-16,2023-12-18,"2024-12-06"
"01114500",628908.53,7095183.5,1.990500103557976,50.94855469306314,3,1928,1990-01-16,2023-12-18,"2024-12-06"
"01114600",620737.92,7097248.72,1.8740741005999313,50.96608670299822,4,1461,1990-02-20,2023-12-18,"2024-12-06"
"01114900",620674.12,7091301.67,1.8743721157744517,50.9127384501288,2,1123,1990-01-16,2023-12-18,"2024-12-06"
"01115000",635535.42,7082285.55,2.086711443772288,50.833582624027265,4,1622,1990-01-16,2023-12-18,"2024-12-06"
"01115300",694375.21,6975301.06,2.9218093599481576,49.876426441537916,4,1211,1990-01-23,2023-12-15,"2024-12-06"
"01116000",722814.34,6975746,3.3171671435761336,49.88003693830564,6,1516,1990-01-22,2023-12-15,"2024-12-06"
"01116300",719053.02,6969612.68,3.264591629794842,49.825061750216285,4,1150,1990-01-22,2023-12-15,"2024-12-06"
"01116500",718776.53,6969837.64,3.2607623239965933,49.82709104527988,4,1155,1990-01-22,2023-12-15,"2024-12-06"
"01117000",715256.08,6964810.71,3.2116845699286123,49.78202269983528,7,1723,1990-01-22,2023-12-15,"2024-12-06"
"01118000",705045.46,6961291.83,3.0699647809154778,49.750570421830055,6,1239,1990-01-23,2023-12-15,"2024-12-06"
"01119000",700519.04,6962312.84,3.007198757252891,49.75976383788054,6,2934,1990-01-23,2023-12-15,"2024-12-06"
"01119300",694834.63,6975303.89,2.928195753386705,49.8764557846519,5,1228,1990-01-23,2023-12-15,"2024-12-06"
"01119400",697353.51,6980489.07,2.963177297476233,49.92305084984073,4,1527,1990-01-23,2023-12-21,"2024-12-06"
"01119500",692826.66,6982088.3,2.900163575717581,49.93738131830191,4,1657,1990-01-23,2023-12-21,"2024-12-06"
"01120000",679750.52,6982043.57,2.7181769954323194,49.93669565172057,5,2131,1990-01-24,2023-12-21,"2024-12-06"
"01121000",722746.68,6976984.7,3.316295516763928,49.89116697163958,3,1213,1990-01-22,2023-12-15,"2024-12-06"
"01121300",722901.86,6977465.17,3.3184802377396694,49.89547752621727,3,1159,1990-01-22,2023-12-15,"2024-12-06"
"01122000",714942.01,6965321.07,3.2073453308994457,49.78661548108363,4,1164,1990-01-22,2023-12-15,"2024-12-06"
"01123000",712540.52,6960328.3,3.173868211868702,49.74180926270111,3,1165,1990-01-22,2023-12-15,"2024-12-06"
"01124000",710108.64,6960270.34,3.140150031238899,49.74133194479732,3,1499,1990-01-22,2023-12-15,"2024-12-06"
"01125000",700421.84,6962216.38,3.0058505554733985,49.75889724292766,5,2327,1990-01-23,2023-12-15,"2024-12-06"
"01125700",691100.31,6983215.6,2.876112166819112,49.94748556487353,4,1559,1990-01-23,2023-12-21,"2024-12-06"
"01126000",682432.27,6981006.62,2.755544787506752,49.92746122478648,3,1351,1990-01-24,2023-12-21,"2024-12-06"
"01127000",653299.75,6976381.4,2.3507071493588687,49.88443174494183,5,1562,1990-01-25,2023-12-22,"2024-12-06"
"01128000",642559.48,6981474.82,2.2006731458214435,49.92929965690194,7,1591,1990-01-25,2023-12-22,"2024-12-06"
"01129000",619178.98,6997248.58,1.872219282966569,50.0684080793042,7,2527,1990-01-29,2023-12-22,"2024-12-06"
"01130000",612678.73,7003373.77,1.7802081012586266,50.12254439937135,6,2748,1990-01-29,2023-12-22,"2024-12-06"
"01131500",693807.42,6961420.72,2.914126313037408,49.75171830397981,3,998,1997-01-28,2023-12-15,"2024-12-06"
"01132000",695565.25,6984808.91,2.9382488295926734,49.96184474635949,3,1165,1990-01-23,2023-12-21,"2024-12-06"
"01133000",665071.1,6981743.6,2.5139053165794945,49.933359923257406,5,2490,1990-01-25,2023-12-21,"2024-12-06"
"01134000",680242.91,6955223.57,2.7263235068433493,49.69575885792312,4,1137,1990-01-24,2023-12-20,"2024-12-06"
"01134500",662269.39,6963725.26,2.476578059980133,49.77133060400824,6,2175,1997-01-30,2023-12-20,"2024-12-06"
"01135000",652828.13,6975517.51,2.3442500660051677,49.87663631804456,4,1818,1990-01-25,2023-12-20,"2024-12-06"
"01136000",665937.73,6952384.05,2.5284058596115035,49.6696379013389,5,1254,1990-01-24,2023-12-20,"2024-12-06"
"01137000",656026.63,6967067.08,2.3896195502786637,49.80095155413044,5,2153,1990-01-24,2023-12-20,"2024-12-06"
"01137100",652554.06,6955676.8,2.3427360481913753,49.698364647292294,3,1047,1997-01-30,2023-12-20,"2024-12-06"
"01137500",661284.77,6967982.67,2.4625172159273707,49.80952057449308,3,1273,1990-01-24,2023-12-20,"2024-12-06"
"01138100",640078.4,6957004.84,2.1697299288630014,49.70924112741829,5,1785,1997-01-30,2023-12-22,"2024-12-06"
"01138300",629546.31,6961690.49,2.023008438956717,49.75025624837391,6,1794,1997-01-30,2023-12-22,"2024-12-06"
"01138500",630859.99,6962792.64,2.0410380187607617,49.760302760160286,3,1180,1990-01-25,2023-12-22,"2024-12-06"
"01140500",627889.79,6991146.42,1.9948403043629328,50.01466255738333,4,2119,1990-01-29,2023-12-22,"2024-12-06"
"01140600",632077.31,6984569.22,2.0543032524189346,49.956053703449335,4,1541,2007-01-12,2023-12-21,"2024-12-06"
"01140900",595962.88,7011396.72,1.5446874303317977,50.19203955105113,5,2067,1990-01-29,2023-12-20,"2024-12-06"
"01141000",616429.01,7002496.46,1.832769148995993,50.115175495212554,4,2265,1990-01-29,2023-12-22,"2024-12-06"
"01141100",604620.85,7020368.45,1.6636506762252787,50.273961395768296,5,2109,1990-01-19,2023-12-20,"2024-12-06"
"01141300",602626.43,7014665.09,1.6370916358908856,50.22245144374101,4,1286,1990-01-19,2023-12-20,"2024-12-06"
"01145000",657581.76,7097311.48,2.397408644864613,50.97026668964719,2,1131,1990-01-15,2023-12-14,"2024-12-06"
"02000010",1039381,6737723,7.523410349823672,47.652381037216934,8,5873,1990-01-18,2023-12-18,"2024-12-06"
"02000011",1039269,6738650,7.522627722718037,47.660768892817394,9,2151,2007-02-19,2023-12-11,"2024-12-06"
"02000990",1040367,6728003,7.529100707057721,47.564525438252645,4,958,1990-12-10,2023-12-11,"2024-12-06"
"02001000",1038791,6736177,7.514386956392866,47.638792107808015,7,3685,1991-01-15,2023-12-11,"2024-12-06"
"02001010",1037550,6732227,7.4948935243823165,47.603932669880514,3,665,1990-12-10,2023-12-11,"2024-12-06"
"02001016",1032286,6737746,7.429062760521329,47.656205972825546,5,747,2008-04-07,2023-12-11,"2024-12-06"
"02001025",1028974,6740387,7.386961817587335,47.681603442154774,5,2199,2007-02-19,2023-12-11,"2024-12-06"
"02001030",1030170,6741973,7.404056216565499,47.695257578834344,7,959,1990-12-10,2023-12-11,"2024-12-06"
"02001050",1049248,6811780,7.713469027152398,48.312501788885506,10,10014,1990-01-19,2023-12-04,"2024-12-06"
"02001150",1036384,6755130,7.496749655587145,47.81033761847995,2,364,2009-01-12,2023-11-13,"2024-12-06"
"02001200",1037940,6741445,7.507074364892525,47.68656863422252,2,446,2009-01-12,2022-12-08,"2024-12-06"
"02001500",1046252,6813302,7.674344181129301,48.32777267433412,7,2324,1991-01-11,2023-12-18,"2024-12-06"
"02001700",1061961,6853655,7.919777949606425,48.68153387699969,9,9787,1993-03-22,2023-12-18,"2024-12-06"
"02001715",1037861,6797189,7.548804344640282,48.187449060640766,5,2442,2007-02-20,2023-12-18,"2024-12-06"
"02001725",1044874,6806422,7.650320964153197,48.26671078704298,8,2233,1997-01-22,2023-12-18,"2024-12-06"
"02001750",1030620,6718952,7.392980380054191,47.48813712989644,7,3668,1991-01-15,2023-12-12,"2024-12-06"
"02008000",997662,6762091,6.984743684902941,47.89160339580432,4,1354,1991-01-16,2023-12-14,"2024-12-06"
"02002000",1016715,6732366,7.218093436000809,47.61552348738011,7,2247,2007-02-20,2023-12-12,"2024-12-06"
"02002800",1017944,6734680,7.236081992522184,47.635730136986886,2,406,2009-01-12,2021-11-15,"2024-12-06"
"02003100",1020958,6733349,7.275201328790605,47.62230577218145,9,3625,1992-01-14,2023-12-12,"2024-12-06"
"02003200",1020106,6736885,7.2664170531013275,47.6545012653122,7,3850,1990-01-23,2023-12-12,"2024-12-06"
"02003350",1013936,6723763,7.1750987860568145,47.539523830590355,8,2566,2007-02-20,2023-12-12,"2024-12-06"
"02003400",1012059,6726660,7.152206388703889,47.566455026669544,5,3588,1991-01-15,2023-12-12,"2024-12-06"
"02003700",1016734,6737042,7.221672385334614,47.65754287495956,3,429,2008-02-11,2023-12-12,"2024-12-06"
"02003800",1016827,6737563,7.22328065698113,47.662180887407246,7,3180,1997-01-20,2023-12-12,"2024-12-06"
"02004000",1022767,6744048,7.307015534009947,47.71757905456916,9,3930,1990-01-23,2023-12-12,"2024-12-06"
"02004300",991481,6751802,6.895346403487342,47.80189280474274,2,1903,2005-05-31,2023-11-16,"2024-12-06"
"02004800",1006332,6747497,7.09049067059486,47.756439923563,2,485,2008-04-08,2023-11-16,"2024-12-06"
"02005000",1010683,6746301,7.147645951118071,47.743648142148224,4,505,1992-09-01,2023-11-17,"2024-12-06"
"02005700",1017040,6746858,7.232749853451366,47.74561956525978,10,4245,1990-01-23,2023-12-13,"2024-12-06"
"02006500",1021190,6746434,7.287740594971102,47.73979465067457,2,533,2009-01-13,2021-11-16,"2024-12-06"
"02007000",1026058,6755610,7.359351259030151,47.81985976066422,8,2771,1990-01-23,2023-12-13,"2024-12-06"
"02009000",1004262,6757052,7.069468417171407,47.843284139153745,6,2583,1990-01-24,2023-11-20,"2024-12-06"
"02010000",1018958,6756008,7.2648988928402884,47.82692430664318,12,5223,1990-01-24,2023-12-14,"2024-12-06"
"02011000",1024084,6760864,7.336866520036448,47.868051668394045,7,3216,1990-01-24,2023-12-14,"2024-12-06"
"02012600",1025400,6765798,7.358081910145673,47.91173722765548,2,706,1997-01-23,2023-12-14,"2024-12-06"
"02019200",1019653,6785445,7.295565309605354,48.091109605639886,2,369,2008-04-08,2023-11-22,"2024-12-06"
"02013000",1028074,6772168,7.3985685675946815,47.96764193676195,9,4746,1990-01-23,2023-12-15,"2024-12-06"
"02015000",1023898,6777481,7.346610726666779,48.01746110462023,6,1969,1991-01-16,2023-11-20,"2024-12-06"
"02016050",1013303,6766444,7.196836992284191,47.923436993341696,7,2229,2007-02-22,2023-12-15,"2024-12-06"
"02017000",1020405,6765764,7.291291824224218,47.913892493699436,9,2653,1990-01-22,2023-12-15,"2024-12-06"
"02017500",1019071,6769543,7.2761983600338285,47.948502510988824,3,295,2008-02-12,2023-11-20,"2024-12-06"
"02017850",1022399,6764491,7.317013895047697,47.90147530357171,4,567,2009-01-13,2023-12-15,"2024-12-06"
"02018000",1022732,6777246,7.330821994463174,48.015925784245866,8,3657,1991-01-16,2023-12-15,"2024-12-06"
"02018500",1028743,6792597,7.422844862572971,48.15085482220969,9,3669,1997-01-21,2023-12-15,"2024-12-06"
"02018690",1003748,6774526,7.0746553735940445,48.000571467386735,2,324,2009-01-14,2023-12-19,"2024-12-06"
"02018780",1002465,6780412,7.061532567474249,48.054063573672764,8,3183,2005-05-31,2023-12-19,"2024-12-06"
"02019000",1015630,6782934,7.239797859611609,48.070502645171594,7,2479,1991-01-23,2023-11-22,"2024-12-06"
"02019500",1020775,6784931,7.310236438685889,48.08594128222746,7,2603,1990-01-24,2023-11-20,"2024-12-06"
"02020000",1020853,6789816,7.314865709246415,48.129794991227534,6,2584,1990-01-24,2023-12-19,"2024-12-06"
"02020750",1025633,6795653,7.383369819722292,48.179870013360315,3,321,2008-02-12,2021-11-18,"2024-12-06"
"02021000",1026888,6796518,7.400876860061502,48.18701346321862,10,3410,1997-01-21,2023-12-19,"2024-12-06"
"02022000",1029238,6796402,7.432361041815675,48.18478922022516,4,2535,1990-01-24,2023-12-19,"2024-12-06"
"02022650",1030583,6793890,7.448526671080284,48.1615415496494,5,1154,2005-05-31,2023-12-15,"2024-12-06"
"02022670",1030589,6800712,7.4537796784756365,48.222825113711615,2,360,2009-01-15,2023-09-28,"2024-12-06"
