id,name,lat,lon
38423,"р. Білий Черемош, 1 км, с. Шпетки, комунальні скиди",48.118778,24.990417
38343,"р. Бокова, 0 км, с.Гурівка",48.128014,33.100339
27778,"р. Чорна Тиса, 10 км, с. Кваси,  10 км, с. Кваси, Рахівський район, автодорожний міст",48.133161,24.275919
38405,"р. Батар, 50 км, с. Черна, Берегівський район , автодорожний міст",48.136203,23.187953
27610,"р. Південний Буг, 237 км, питний водозабір смт Побузьке",48.139,30.603
27304,"р. Сірет, 448 км, м. Сторожинець, в/з",48.15054,25.71462
27074,"р. Дніпро, 372 км, с.Воронове, питний в/з водоводу ДМП ВКП ""Дніпро-Західний Донбас""",48.154706,35.202486
38172,"р. Солона, 24,2 км, с. Новопавлівка, гідрологічний пост р. Солона, східна околиця села, орієнтовно 1 км",48.156797,36.827844
27814,"р. Чорний Черемош, 18 км, селище Верховина, 18 км, селище Верховина, вплив стічних вод Верховинського ВКП",48.157,24.840058
27231,"р. Дністер, 550 км, с. Цикинівка, Ямпільський р-н, Вінницької обл. кордон з Молдовою, лівий берег, після скиду з очисних споруд м. Сороки (Молдова)",48.16225,28.3099
27285,"р. Боржава, 7 км, с. Бене, міст",48.162647,22.771164
27119,"р. Інгулець, 373 км, с. Іскрівка, нижче впадіння р. Жовта",48.163468,33.377875
37992,"р. Мигівка, 476 км, с. Мигово, вплив стічних вод впадіння р. Сірет (комунальні скиди пансіонатів)",48.171556,25.407194
27790,"р. Хустець, 1 км, м. Хуст, 1 км, м. Хуст, Хустський район, автодорожний міст",48.171822,23.274133
27075,"р. Дніпро, 365 км, с. Військове, питний в/з Солонянського району",48.174839,35.172567
27833,"р. Тиса, 849 км, с. Крива, с. Крива, Хустський район, автодорожний міст",48.176564,23.255078
27284,"р. Ріка, 1 км, м. Хуст, гирло, міст",48.180781,23.270228
37968,"р. Сірет, 481 км,  смт Берегомет, вплив стічних вод Комунальні скиди Вижницький ДОК",48.181361,25.406278
27310,"р. Прут, 712 км, с. Тарасівці, (міст) – Орофтяни, прикордонна зона з Румунією",48.18574,26.33287
38397,"р. Гашпарка, 8 км, нижче  с. Велика Копаня, Берегівського  району, автодорожний міст",48.195272,23.144958
38180,"р. Солона, 8,5 км, смт Солоне, південно-західна околиця, нижче автодорожнього моста",48.198611,34.846389
27798,"р. Сальва, 22 км, с. Букове, 22 км,  вище с. Букове, Виноградівський раон, автодорожний міст",48.198675,23.091331
38455,"р. Прут, 718 км, с. Маршинці (міст), кордон з Румунією",48.199722,26.295444
38433,"р. Мольниця , 0,7 км, с. Молниця, комунальний скид",48.202556,26.234444
37990,"р. Рингач , 2,9 км,  с. Маршинці, забруднення від садів, Тарасовецька Птахофабриа",48.205528,26.320722
38546,"р. Динівці, 0,8 км, с. Ванчинець, вплив стічних вод",48.21,26.431944
38164,"р. Вовча, 89,8 км, смт Васильківка, гідрологічний пост р. Вовча, на 417 м нижче залізничного мосту Дніпро-Донецьк",48.211906,36.002094
37988,"р. Рокитнянка, 2 км, м. Новоселиця, забруднення від садів",48.217694,26.275556
27311,"р. Прут, 697 км, с. Костичани, кордон з Румунією та Молдовою, 200 м нижче впадіння в р. Прут р. Черлена",48.21773,26.4982
38429,"р. Віца, 2,3 км, с. Маморниця , скид ПП ""Колос""",48.218111,26.101861
38345,"р. Боковенька , 0 км, с. Зелений Гай",48.221333,32.840806
37994,"р. Міхідра, 1,1 км, с. Нова Жадова, комунальні скиди",48.225583,25.53875
27296,"р. Верке, 21 км, м. Берегове, 21 км. Берегове, Берегівський район, автодорожний міст",48.225992,22.643689
