,Code,Name,lat,lon
420,252190030,GŁODOWO,54.04316, 17.2036
421,251160080,GŁOGÓW,51.6636791, 16.0935567
422,250170310,GŁOGÓWEK,50.3534373, 17.8619329
423,254210030,GŁOWBITY,54.1774491, 21.0972655
424,250170390,GŁUBCZYCE,50.2001072, 17.8301977
425,250170330,GŁUCHOŁAZY,50.3170828, 17.3833809
426,251209987,GŁUCHÓW,52.158794, 19.6606159
427,250209975,GŁUCHÓW,52.158794, 19.6606159
428,250169990,GŁUSZYCA,50.6862202, 16.3730583
429,250169999,GNIECHOWICE,50.987208, 16.83423
430,253189997,GNIEW,53.8342221, 18.8251596
431,252170110,GNIEZNO,52.5359736, 17.595889
432,249200060,GNOJNIK,49.8952721, 20.6071741
433,249180050,GOCZAŁKOWICE-ZDRÓJ,49.94372, 18.96605
434,250190260,GOLCZOWICE,50.7782843, 17.7353618
435,250179997,GOLCZOWICE OPOLSKIE,50.7782843, 17.7353618
436,253140060,GOLENIÓW,53.5656939, 14.8299285
437,253140070,GOLENIÓW,53.5656939, 14.8299285
438,249189986,GOLESZÓW,49.7336888, 18.7402381
439,252170020,GOŁAŃCZ,52.9431644, 17.2999756
440,254220030,GOŁDAP,54.3080218, 22.3018802
441,249180060,GOŁKOWICE,51.1373081, 18.1998348
442,252200040,GOŁOTCZYZNA,52.7887279, 20.6917977
443,254180130,GORĘCZYNO,54.2653763, 18.1626374
444,249210090,GORLICE,49.6663323, 21.16348426717198
445,251199982,GORZKOWICE,51.2151631, 19.5959459
446,250239991,GORZKÓW,50.2225963, 20.5040381
447,352150300,GORZÓW WIELKOPOLSKI,52.7309926, 15.2400451
448,252150120,GORZYŃ,52.5657653, 15.8951891
449,250160110,GOSTKÓW,50.842758, 16.104166
450,253160160,GOSTOMIA,53.1892394, 16.4288686
451,252190090,GOSTYNIN,52.424245299999995, 19.463338416212153
452,250170760,GOŚCIEJOWICE,50.6560804, 17.6412792
453,252150080,GOŚCIM,52.76802, 15.70865
454,250170190,GOWOROWICE,50.5446073, 17.1397871
455,252140060,GOZDOWICE,52.765851, 14.3223027
456,251160090,GÓRA,51.6681499, 16.5393277
457,251210010,GÓRA KALWARIA,51.9843765, 21.2140226
458,250189993,GÓRA ŚW.ANNY,53.1690373, 23.4741639
459,253239989,GÓRANY,53.215277, 23.6788943
460,249180140,GÓRKI WIELKIE,49.7721682, 18.8525357
461,252179983,GÓRKI ZAGAJNE,52.91925, 17.5722
462,254200030,GÓROWO IŁAWECKIE,54.28855335, 20.490467165601622
463,251150080,GRABIK,45.698898, 15.2930998
464,251159992,GRABISZYCE GÓRNE,51.0076686, 15.1937666
465,251219996,GRABOWIEC,50.8217588, 23.5494427
466,250239999,GRABOWIEC,50.8217588, 23.5494427
467,251210210,GRABOWIEC,50.8217588, 23.5494427
468,249229987,GRABOWNICA,51.5289376, 17.3823625
469,251170150,GRABOWNICA,51.5289376, 17.3823625
470,253229999,GRAJEWO,53.6399088, 22.457839141500717
471,253210320,GRĄDY PODMIEJSKIE,53.8224557, 21.9472622
472,250219996,GRĘBÓW,50.5654299, 21.8746189
473,249209973,GRODKOWICE,49.9750472, 20.2682594
474,250170140,GRODKÓW,50.698157, 17.3849804
475,252189993,GRODZIEC,49.8006421, 18.8694816
476,250180130,GRODZIEC,49.8006421, 18.8694816
477,252220070,GRODZISK,52.5839704, 22.7384197
478,252169991,GRODZISK WIELKOPOLSKI,52.2263198, 16.3628106
479,250220170,GRODZISKO DOLNE,50.1637598, 22.4596076
